614,后羿射日,4,,,2,,20,"PartyDPS(MWLev(614),4)*3/3*0.85",,,,,,,,WeaponType=10,,2,,1,,,,,300,,1500,,,,,,,,,,,5000,1000,,,1000,,,0.3,,,,3,,,,,,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_xskill09,skill06_prest,,,,skill09_pre,eff_x_skill09_pre,,,,,skill06_gun,eff_x_skill09_gun,,,eff_x_skill09,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
615,鹰击长空,4,,,2,,30,"PartyDPS(MWLev(615),4)*3/3*0.85",,,,,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,60000,1000,,1000,1000,,,,,,,3,,,,,,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_xskill10,,,,,,,,,,,eff_x_skill10_pre,eff_x_skill10_pre,,,eff_x_skill10,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
621,生肌活血,4,,,2,,,(HealPS(MWLev(621))*1.5*2+20)/4,,,,,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,6,,,,"AddEffect(619,(HealPS(SelfMWLev(621))*1.5*2+20)/5)",,,,,ic_skill_xskill15,,,,,,,,,,,,,,,,,,,,,,,,,,skill15,,,,,,,,,3,eff_x_skill15_t,,,1,,
622,生灵复苏,4,,,2,,,MonsterGetHp(MWLev(622))*0.3,,,,,,,,IsAttackState=0,,2,1,0,CanReviveMyPet=1,7,,,200,,6000,,,,,,,,,,,310*1000,1000,,,1000,,,,,,,6,,,,RevivePet(MonsterGetHp(SelfMWLev(622))*0.3),,,,,ic_skill_xskill16,,,,,skill16_pre,eff_x_skill16_pre,,,,,skill16,,,,,,,,,,,,,,,,,,,,,,,,5,eff_x_skill16_t,,root,1,,1
623,野性激发,4,,,2,,,"PartyDPS(MWLev(623),4)/2/3",,,,,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,,1000,,,1000,,,,,,,,,,,"AddEffect(606,PartyDPS(SelfMWLev(623),4)*8)",,,,,ic_skill_xskill08,,,,,,,,,,,skill16_all,eff_x_skill17,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill13,,root,1,,1
624,急效之毒,4,,,2,,,"PartyDPS(MWLev(624),4)/3",,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,3,,,"AddEffect(607,PartyDPS(MWLev(624),4)*0.2)",,,,,,ic_skill_xskill17,,,,,,,,,,,skill16_all,eff_x_skill17,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
625,蹒跚之毒,4,,,2,,,"PartyDPS(MWLev(625),4)/3",,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,3,,,"AddEffect(608,50)",,,,,,ic_skill_xskill18,,,,,,,,,,,skill16_all,eff_x_skill18,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
626,弱化之毒,4,,,2,,,"PartyDPS(MWLev(626),4)/3",,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,3,,,"AddEffect(609,PartyDPS(MWLev(626),4)*0.1)",,,,,,ic_skill_xskill19,,,,,,,,,,,skill16_all,eff_x_skill19,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
627,乾坤无我,4,,,2,,,"PartyDPS(MWLev(627),4)/3",,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,30000,1000,,,1000,,,,,,,6,,,RemoveSpecialEffects(2),,,,,,ic_skill_xskill20,,,,,,,,,,,skill20_all,eff_x_skill20,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
628,天乾硬铠,4,,,2,,,"PartyDPS(MWLev(628),4)/2/3",,,,,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,6,,,,"AddEffect(613,DRRToArmor(0.2,SelfMWLev(628)))",,,,,ic_skill_xskill21,,,,,,,,,,,skill20_all,,,,,,,,,,,,,,,,,,,,,,,,5,eff_x_skill21,,,1,,
629,地坤重击,4,,,2,,,"PartyDPS(MWLev(629),4)/2/3",,,,,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,6,,,,"AddEffect(614,MonsterGetDPS(SelfMWLev(629))*0.3)",,,,,ic_skill_xskill22,,,,,,,,,,,skill20_all,,,,,,,,,,,,,,,,,,,,,,,,5,eff_x_skill22,,,1,,
630,烈炎天网,4,,,2,,,"PartyDPS(MWLev(630),4)/3",,,,,,,,,,1,,2,,,,,100,200,,,,,,,,,,,,60000,1000,,1000,1000,,,,,,,1,,,,"AddUnderlingNpc(1004,615,-(SelfActorDPS*2/3+1))",,,,,ic_skill_xskill23,,,,,,,,,,,get,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
631,寒冰地网,4,,,2,,,"PartyDPS(MWLev(631),4)/3",,,,,,,,,,1,,2,,,,,100,200,,,,,,,,,,,,60000,1000,,,1000,,,,,,,2,,,,"AddUnderlingNpc(1005,617,0)",,,,,ic_skill_xskill24,,,,,,,,,,,get,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
651,增强裂甲破,4,1,,2,5,10,"PartyDPS(MWLev(601),4)*3/3",,1,,601,,,,WeaponType=9,,2,,1,,,,,300,,1000,,,,,,,,,,,5000,1000,,,1000,,,,,,,2,,,,"AddEffect(601,DRRToArmor(0.1+SelfSkillLevel(651)*0.02,SelfMWLev(601)))",,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_xskill01,skill01_bow_prest01,reff_x_skill01_prea,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill01,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
652,增强连击破,4,1,,2,5,10,"PartyDPS(MWLev(602),4)*1.5/3",,1,,602,,,,WeaponType=9,,1,,1,,,,,300,,,,,,,,,,,,,2500,1000,,1000,1000,,,,,,,2,,,,,,1500,DmgMin(ActorDPS*1.5)*(1+SkillLevel(652)*0.05);DmgMax(ActorDPS*1.5)*(1+SkillLevel(652)*0.05),,ic_skill_xskill02,skill01_bow_prest01,reff_x_skill02_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill02,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
653,增强荆棘破,4,1,,2,5,15,"PartyDPS(MWLev(603),4)*1.5/3",,1,,603,,,,WeaponType=9,,2,,1,,,,,300,,1500,,,,,,,,,,,15000,1000,,,1000,,,,,,,2,,,,"AddEffect(602,50+SelfSkillLevel(653)*5)",,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill03,skill01_bow_prest01,reff_x_skill03_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill03,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
654,增强无影破,4,1,,2,5,10,"PartyDPS(MWLev(604),4)*1.5/3",,1,,604,,,,WeaponType=9,,2,,1,,,,,300,,1500,,,,,,,,,,,15000,1000,,,1000,,,,,,,2,,,,"AddEffect(603,SelfActorDPS*(0.2+SelfSkillLevel(654)*0.03)+1)",,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill04,skill01_bow_prest01,reff_x_skill04_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill04,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
655,增强灭魂破,4,1,,2,5,25,"PartyDPS(MWLev(605),4)*1.5*2/3*(1-SkillLevel(655)*0.06)",,1,,605,,,,WeaponType=9,,1,,1,,,,3,300,200,,,,,,,,,,,,3000,1000,,,1000,,,,,,,2,,,,,,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill05,skill01_bow_prest01,reff_x_skill05_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill05,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
656,增强水系伤害,4,1,,2,5,10,,,1,,,,,"AddDmgRate(2,SkillLevel(656)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillw01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,增强水系爆击伤害,4,1,,2,5,10,,,1,,,,,"AddDeltaCriticalDmg(2,SkillLevel(657)*0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillw02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,增强水系爆击,4,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(2,SkillLevel(658)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillw03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,狂风闪,4,,,2,,60,"PartyDPS(MWLev(659),4)*1/3",,0,,,,,,WeaponType=9,,1,,0,,,,,,,,,,,,,,,,,,120000,1000,,,1000,,,,,,,,,,,,,,,,ic_skill_xskill11,,,,,,,,,,,eff_x_skill11,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
660,疾电闪,4,,,2,,60,"PartyDPS(MWLev(660),4)*1/3",,0,,,,,,WeaponType=9,,1,,2,,,,,300,,,,,,,,,,,,,15000,1000,,,1000,,,,,,,,,,,,,,,,ic_skill_xskill12,,,,,,,,,,,eff_x_skill12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
661,增强仙禽初鸣,4,1,,2,5,10,"PartyDPS(MWLev(611),4)*1.5/3*0.85",,1,,611,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,2500-SkillLevel(661)*100,1000,,1000,1000,,,,,,,3,,,,,,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill06,skill06_prest,,,,skill06_pre,eff_x_skill06_pre,,,,,skill06_gun,eff_x_skill06_gun,,,eff_x_skill06,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
662,增强蛇蝎毒心,4,1,,2,5,10,"PartyDPS(MWLev(612),4)*2/3*0.85",,1,,612,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,6000,1000,,1000,1000,,,,,,,3,,,,"AddEffect(604,-(SelfActorDPS)*2*(1+SelfSkillLevel(662)*0.05)/3+1)",,600,,,ic_skill_xskill07,skill06_prest,,,,skill07_pre,eff_x_skill07_pre,,,,,skill06_gun,eff_x_skill07_gun,,,eff_x_skill07,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
663,增强熊击虎扑,4,1,,2,5,10,"PartyDPS(MWLev(613),4)*1/3*0.85",,1,,613,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,15000-SkillLevel(663)*1000,1000,,,1000,,,,,,,3,,,,AddEffect(605),,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_skill_xskill08,skill06_prest,,,,skill08_pre,eff_x_skill08_pre,,,,,skill06_gun,eff_x_skill08_gun,,,eff_x_skill08,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
664,增强后羿射日,4,1,,2,5,20,"PartyDPS(MWLev(614),4)*3/3*(1-SkillLevel(664)*0.06)*0.85",,1,,614,,,,WeaponType=10,,2,,1,,,,,300,,1500,,,,,,,,,,,5000,1000,,,1000,,,0.3,,,,3,,,,,,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_xskill09,skill06_prest,,,,skill09_pre,eff_x_skill09_pre,,,,,skill06_gun,eff_x_skill09_gun,,,eff_x_skill09,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
665,增强鹰击长空,4,1,,2,5,30,"PartyDPS(MWLev(615),4)*3/3",,1,,615,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,60000-SkillLevel(665)*3000,1000,,1000,1000,,,,,,,3,,,,,,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_xskill10,,,,,,,,,,,eff_x_skill10_pre,eff_x_skill10_pre,,,eff_x_skill10,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
666,增强毒系伤害,4,1,,2,5,10,,,1,,,,,"AddDmgRate(3,SkillLevel(666)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillp01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,增强毒系爆击伤害,4,1,,2,5,10,,,1,,,,,"AddDeltaCriticalDmg(3,SkillLevel(667)*0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillp02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,增强毒系爆击,4,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(3,SkillLevel(668)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillp03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,龙腾,4,,,2,,60,"PartyDPS(MWLev(669),4)*1/3",,0,,,,,,WeaponType=10,,1,,0,,,,,,,,,,,,,,,,,,180000,1000,,,1000,,,,,,,,,,,,,,,,ic_skill_eskill04,,,,,,,,,,,eff_x_skill13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
670,明镜,4,,,2,,60,"PartyDPS(MWLev(670),4)*1/3",,0,,,,,,WeaponType=10,,1,,0,,,,,,,,,,,,,,,,,,300000,1000,,,1000,,,,,,,,,,,,,,,,ic_skill_xskill20,,,,,,,,,,,eff_x_skill14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
671,增强生肌活血,4,1,,2,5,,(HealPS(MWLev(621))*1.5*2+20)/4,,1,,621,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,6,,,,"AddEffect(619,(HealPS(SelfMWLev(621))*1.5*2*(1+SelfSkillLevel(671)*0.06)+20)/5)",,,,,ic_skill_xskill15,,,,,,,,,,,,,,,,,,,,,,,,,,skill15,,,,,,,,,3,eff_x_skill15_t,,,1,,
672,增强生灵复苏,4,1,,2,5,,MonsterGetHp(MWLev(622))*0.3,,1,,622,,,,IsAttackState=0,,2,1,0,CanReviveMyPet=1,7,,,200,,6000,,,,,,,,,,,310*1000-SkillLevel(672)*60*1000,1000,,,1000,,,,,,,6,,,,RevivePet(MonsterGetHp(SelfMWLev(622))*0.3),,,,,ic_skill_xskill16,,,,,skill16_pre,eff_x_skill16_pre,,,,,skill16,,,,,,,,,,,,,,,,,,,,,,,,5,eff_x_skill16_t,,root,1,,1
673,增强野性激发,4,1,,2,5,,"PartyDPS(MWLev(623),4)/2/3",,1,,623,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,,1000,,,1000,,,,,,,,,,,"AddEffect(606,PartyDPS(SelfMWLev(623),4)*8*(1+SelfSkillLevel(673)*0.2))",,,,,ic_skill_xskill08,,,,,,,,,,,skill16_all,eff_x_skill17,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill13,,root,1,,1
674,增强急效之毒,4,1,,2,5,,"PartyDPS(MWLev(624),4)/3",,1,,624,,,,,,1,,0,,,,,,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,3,,,"AddEffect(607,PartyDPS(SelfMWLev(624),4)*(0.2+SelfSkillLevel(674)*0.02))",,,,,,ic_skill_xskill17,,,,,,,,,,,skill16_all,eff_x_skill17,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
675,增强蹒跚之毒,4,1,,2,5,,"PartyDPS(MWLev(625),4)/3",,1,,625,,,,,,1,,0,,,,,,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,3,,,"AddEffect(608,50+SelfSkillLevel(675)*5)",,,,,,ic_skill_xskill18,,,,,,,,,,,skill16_all,eff_x_skill18,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
676,增强弱化之毒,4,1,,2,5,,"PartyDPS(MWLev(626),4)/3",,1,,626,,,,,,1,,0,,,,,,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,3,,,"AddEffect(609,PartyDPS(SelfMWLev(626),4)*(0.2+SelfSkillLevel(676)*0.02))",,,,,,ic_skill_xskill19,,,,,,,,,,,skill16_all,eff_x_skill19,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
677,增强乾坤无我,4,1,,2,5,,"PartyDPS(MWLev(627),4)/3",,1,,627,,,,,,1,1,0,,,,,,,,,,,,,,,,,,30000-SkillLevel(677)*3000,1000,,,1000,,,,,,,6,,,RemoveSpecialEffects(2),,,,,,ic_skill_xskill20,,,,,,,,,,,skill20_all,eff_x_skill20,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
678,增强天乾硬铠,4,1,,2,5,,"PartyDPS(MWLev(628),4)/2/3",,1,,628,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,6,,,,"AddEffect(613,DRRToArmor(0.2*(1+SelfSkillLevel(678)*0.06),SelfMWLev(628)))",,,,,ic_skill_xskill21,,,,,,,,,,,skill20_all,,,,,,,,,,,,,,,,,,,,,,,,5,eff_x_skill21,,,1,,
679,增强地坤重击,4,1,,2,5,,"PartyDPS(MWLev(629),4)/2/3",,1,,629,,,,,,1,1,11,IsMyPet=1,,,,200,,,,,,,,,,,,,5000,1000,,,1000,,,,,,,6,,,,"AddEffect(614,MonsterGetDPS(SelfMWLev(629))*(0.3+SelfSkillLevel(679)*0.02))",,,,,ic_skill_xskill22,,,,,,,,,,,skill20_all,,,,,,,,,,,,,,,,,,,,,,,,5,eff_x_skill22,,,1,,
680,增强烈炎天网,4,1,,2,5,,"PartyDPS(MWLev(630),4)/3",,1,,630,,,,,,1,,2,,,,,100,200,,,,,,,,,,,,60000,1000,,1000,1000,,,,,,,1,,,,"AddUnderlingNpc(1004,615,-((SelfActorDPS)*2*(1+SelfSkillLevel(680)*0.1)/3+1))",,,,,ic_skill_xskill23,,,,,,,,,,,get,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
681,增强寒冰地网,4,1,,2,5,,"PartyDPS(MWLev(631),4)/3",,1,,631,,,,,,1,,2,,,,,100,200+SkillLevel(681)*10,,,,,,,,,,,,60000,1000,,,1000,,,,,,,2,,,,"AddUnderlingNpc(1005,617,SelfSkillLevel(681)*10)",,,,,ic_skill_xskill24,,,,,,,,,,,get,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,毒液喷射,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,3000,,,600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,,,,,,,,,,,,,,,,,,,,,5,eff_hit_poison,,,0,,
1101,蛇匪头目普攻,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,,,1600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,skill01,,,,eff_mon002c_skill01,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,0,,
1102,蜈蚣普攻,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,,,1000,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,attack,,,,eff_mon003b_attack,1,320;0.9;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1103,鬼火普攻,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,attack,,,,eff_mon004_attack,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1104,毒蘑菇普攻,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,attack,,,,eff_mon002c_skill01,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1105,BOSS蜈蚣钻地,5,,,2,,,0,,,,,,,,,,1,0,1,,,,10,200,100,,,,,,,,,,,,3000,1500,,1600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,,,,eff_boss002_skill01,,,,,,,,,,,,,,,,,4,eff_hit_skill,,,0,,
1106,BOSS蜈蚣金环,5,,,2,,,0,,,,,,,,,,1,0,0,,,,10,,100,,,,,,,,,,,,3000,1500,,1600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,skill02,,,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,0,,
1107,BOSS鬼道光环,5,,,2,,,0,,,,,,,,,,1,0,0,,,,10,,100,,,,,,,,,,,,30000,10000,,1600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*2);DmgMax(ActorDPS*2),,cpsw01,,,,,,,,,,,skill01,,,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,0,,
1108,BOSS鬼道雷光,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,20000,10000,,1600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,cpsw01,,,,,,,,,,,skill02,,,,,,,,,,,,,,,,,,,,,,,,5,eff_hit_poison,,,0,,
1109,阴阳叟技能,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,eff_mon017_skill01,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1110,赤焰道人技能,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,,,,,,,,,,,,,,,,,,,,,5,eff_mon017_skill02,,root,0,,
1111,铁钟道人技能,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,,,,,,,,,,,,,,,,,,,,,5,eff_mon017_skill03,,root,0,,
1112,蛇怪喷火球,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,300,,,,,,,,,,,,,20000,1000,,1300,3000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,cpsw01,,,,,,,,,,,skill01,,,,eff_boss001_skill01,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_fire,,,0,,
1113,蛇怪毒雨技能,5,,,2,,,0,,,,,,,,,,1,0,0,,,,10,,100,,,,,,,,,,,,30000,1000,,1600,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*2);DmgMax(ActorDPS*2),,cpsw01,,,,,,,,,,,skill02,,,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_poison,,,0,,
1114,噬血魂普攻,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,attack,,,,eff_mon005_attack,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,0,,
1115,魏青雷光,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1600,1600,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,,,,,,,,,,,,,,,,,,,,,5,eff_hit_skill,,,0,,
1116,金光鼎飞剑,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,eff_mon014_skill01,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1117,斩将剑,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,20000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,cpsw01,,,,,,,,,,,skill02,,,,eff_mon014_skill02,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1118,采花贼飞镖,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,cpsw01,,,,,,,,,,,throw,,,,eff_mon015a_throw,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1119,张亮刀光,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill01,,,,eff_mon015_skill01,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1120,秦朗飞剑,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill02,,,,eff_mon015_skill02,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
1121,薛蟒双飞剑,5,,,2,,,0,,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,3000,1500,,1300,1000,,,,,,,,,,,,,1000,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,cpsw01,,,,,,,,,,,skill03,,,,eff_mon015_skill03,1,320;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_skill,,,0,,
